file	percent	reads	taxon_id	taxon_name
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001402	829	214503	Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001356	802	1240482	Bacteria;Pseudomonadota;Gammaproteobacteria;Orbales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001331	787	292629	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001310	775	1643682	Bacteria;Actinomycetota;Actinomycetes;Geodermatophilales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001298	768	37989	Eukaryota;Ascomycota;Sordariomycetes;Xylariales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001292	764	3031713	Bacteria;Myxococcota;NA;Nannocystales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001248	738	590977	Eukaryota;NA;Dictyochophyceae;Florenciellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001199	709	85013	Bacteria;Actinomycetota;Actinomycetes;Frankiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001192	705	96792	Eukaryota;NA;Chrysophyceae;Chromulinales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001129	668	118964	Bacteria;Deinococcota;Deinococci;Deinococcales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001116	660	1779134	Bacteria;NA;Deltaproteobacteria;Bradymonadales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001114	659	2493627	Bacteria;Pseudomonadota;Alphaproteobacteria;Minwuiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001102	652	68933	Bacteria;Deinococcota;Deinococci;Thermales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001101	651	32069	Bacteria;Aquificota;Aquificae;Aquificales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001082	640	2907185	Bacteria;Kiritimatiellota;Tichowtungiia;Tichowtungiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001041	616	742030	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001031	610	2507901	Eukaryota;Chlorophyta;Trebouxiophyceae;Trebouxiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.001008	596	1617890	Bacteria;Pseudomonadota;Gammaproteobacteria;Arenicellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000996	589	68889	Eukaryota;Basidiomycota;Agaricomycetes;Boletales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000996	589	526525	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000994	588	191393	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000981	580	2302912	Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000959	567	178369	Eukaryota;Cercozoa;Imbricatea;Euglyphida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000957	566	119069	Bacteria;Pseudomonadota;Hydrogenophilia;Hydrogenophilales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000935	553	66288	Eukaryota;Preaxostyla;NA;Oxymonadida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000935	553	198613	Eukaryota;Ciliophora;Oligohymenophorea;Philasterida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000920	544	2910	Eukaryota;NA;Dinophyceae;Peridiniales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000920	544	84999	Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000915	541	53433	Bacteria;Bacillota;Clostridia;Halanaerobiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000908	537	1843488	Bacteria;Bacillota;Negativicutes;Acidaminococcales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000889	526	1191478	Bacteria;Pseudomonadota;Alphaproteobacteria;Magnetococcales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000886	524	5258	Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000883	522	588673	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000881	521	5303	Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000872	516	34478	Eukaryota;Chytridiomycota;Chytridiomycetes;Spizellomycetales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000872	516	2058949	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000872	516	2925400	Eukaryota;NA;NA;Apusomonadida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000864	511	1293499	Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000834	493	1485168	Eukaryota;Discosea;NA;Longamoebia;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000812	480	36064	Eukaryota;Basidiomycota;Agaricomycetes;Cantharellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000810	479	649776	Bacteria;Synergistota;Synergistia;Synergistales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000788	466	1843489	Bacteria;Bacillota;Negativicutes;Veillonellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000778	460	1133283	Eukaryota;Mucoromycota;Glomeromycetes;Archaeosporales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000774	458	5863	Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000771	456	163513	Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000763	451	2953	Eukaryota;NA;Dinophyceae;Gymnodiniales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000763	451	4805	Eukaryota;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000763	451	33651	Eukaryota;NA;Bigyra;Bicosoecida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000756	447	2058181	Eukaryota;Evosea;Eumycetozoa;Acytosteliales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000754	446	1836787	Bacteria;Verrucomicrobiota;Spartobacteria;Chthoniobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000747	442	213462	Bacteria;Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000705	417	33104	Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000700	414	452342	Eukaryota;Basidiomycota;Agaricomycetes;Russulales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000698	413	2235	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000692	409	85004	Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000685	405	32064	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000670	396	79272	Eukaryota;Chytridiomycota;Monoblepharidomycetes;Monoblepharidales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000666	394	1544799	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodothalassiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000663	392	2682475	Eukaryota;Evosea;NA;Pelobiontida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000658	389	642607	Eukaryota;Chytridiomycota;Chytridiomycetes;Cladochytriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000658	389	2762275	Bacteria;Deinococcota;Deinococci;Trueperales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000648	383	2726947	Eukaryota;Ascomycota;Dothideomycetes;Mycosphaerellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000636	376	1553901	Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000632	374	52604	Bacteria;Cyanobacteriota;Cyanophyceae;Pleurocapsales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000632	374	589350	Eukaryota;NA;Cryptophyceae;Cryptomonadales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000629	372	29006	Eukaryota;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000627	371	1028384	Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000615	364	420267	Eukaryota;Bacillariophyta;Mediophyceae;Hemiaulales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000615	364	3016346	Bacteria;Pseudomonadota;Alphaproteobacteria;Futianiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000614	363	370421	Eukaryota;Oomycota;NA;Albuginales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000614	363	580371	Bacteria;Pseudomonadota;Zetaproteobacteria;Mariprofundales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000614	363	2231168	Eukaryota;Chytridiomycota;Chytridiomycetes;Caulochytriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000587	347	1955042	Bacteria;Cyanobacteriota;Cyanophyceae;Gloeomargaritales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000577	341	37357	Eukaryota;Endomyxa;Phytomyxea;Plasmodiophorida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000577	341	42740	Eukaryota;NA;Bigyra;Opalinata;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000570	337	1111111	Eukaryota;Ascomycota;Dothideomycetes;Venturiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000566	335	68295	Bacteria;Bacillota;Clostridia;Thermoanaerobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000563	333	5592	Eukaryota;Ascomycota;Sordariomycetes;Microascales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000561	332	332160	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000560	331	2681888	Eukaryota;Evosea;Variosea;Cavosteliida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000556	329	61421	Eukaryota;Zoopagomycota;Harpellomycetes;Harpellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000546	323	84996	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000546	323	1921567	Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000543	321	5234	Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000543	321	35680	Eukaryota;NA;Dictyochophyceae;Pedinellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000541	320	4857	Eukaryota;Zoopagomycota;Entomophthoromycetes;Entomophthorales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000533	315	574975	Bacteria;Acidobacteriota;Holophagae;Holophagales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000531	314	40984	Eukaryota;NA;Dinophyceae;Gonyaulacales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000528	312	1783344	Bacteria;Elusimicrobiota;Endomicrobiia;Endomicrobiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000524	310	162474	Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000519	307	2085	Bacteria;Mycoplasmatota;Mollicutes;Mycoplasmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000512	303	5267	Eukaryota;Basidiomycota;Ustilaginomycetes;Ustilaginales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000511	302	31468	Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000506	299	78918	Eukaryota;Zoopagomycota;Dimargaritomycetes;Dimargaritales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000499	295	4869	Eukaryota;Mucoromycota;Endogonomycetes;Endogonales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000484	286	2158	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000482	285	2802	Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000480	284	2905377	Archaea;Euryarchaeota;Methanomicrobia;Methanotrichales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000477	282	2798	Eukaryota;Rhodophyta;Bangiophyceae;Porphyridiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000465	275	2191	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000462	273	28017	Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000462	273	533206	Bacteria;Acidobacteriota;Holophagae;Acanthopleuribacterales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000460	272	339960	Eukaryota;NA;Cryptophyceae;Kathablepharidacea;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000450	266	35685	Eukaryota;NA;Dictyochophyceae;Dictyochales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000446	264	1962852	Bacteria;Calditrichota;Calditrichia;Calditrichales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000438	259	78899	Eukaryota;Zoopagomycota;Zoopagomycetes;Zoopagales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000433	256	186329	Bacteria;Mycoplasmatota;Mollicutes;Acholeplasmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000429	254	486728	Eukaryota;Ciliophora;Spirotrichea;Urostylida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000426	252	1644055	Archaea;Euryarchaeota;Halobacteria;Haloferacales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000419	248	33831	Eukaryota;Ciliophora;Spirotrichea;Euplotida;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000418	247	4800	Eukaryota;Oomycota;NA;Lagenidiales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000418	247	33183	Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000411	243	188710	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000407	241	2483366	Bacteria;Planctomycetota;Phycisphaerae;Sedimentisphaerales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000406	240	35426	Eukaryota;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000402	238	1643822	Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000397	235	186328	Bacteria;Mycoplasmatota;Mollicutes;Entomoplasmatales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000394	233	3039357	Eukaryota;Rhodophyta;Bangiophyceae;Galdieriales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000389	230	596497	Bacteria;Actinomycetota;Nitriliruptoria;Nitriliruptorales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000387	229	2914038	Bacteria;Thermodesulfobacteriota;Syntrophia;Syntrophales;NA;NA;NA;
/lisc/scratch/oceanography/efadeev/Microcosm_Piran/MicPir_sep/07_TAXONOMY/E03_M01_nr_euk_tax.out	0.000384	227	388448	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;NA;NA;NA;
